order_date,product,category,region,channel,customer,quantity,unit_price,revenue,cost
2023-11-04,Mechanical Keyboard,Electronics,Asia Pacific,Partner,Cust_0034,4,129,502.65,335.4
2023-02-09,Desk Mat,Accessories,North America,Online,Cust_0037,7,29,216.99,105.56
2022-10-07,Webcam HD,Electronics,South America,Partner,Cust_0039,24,79,2093.83,1270.32
2023-04-01,Noise-cancelling Mic,Electronics,Europe,Partner,Cust_0040,19,149,2884.2,2208.18
2023-12-24,Desk Mat,Accessories,South America,Wholesale,Cust_0012,21,29,679.1,316.68
2023-03-05,Desk Mat,Accessories,North America,Retail,Cust_0008,10,29,248.59,150.8
2022-11-07,Desk Mat,Accessories,South America,Wholesale,Cust_0003,7,29,192.88,105.56
2023-02-12,Wireless Headphones,Electronics,Asia Pacific,Retail,Cust_0017,21,89,2031.71,1084.02
2023-05-21,Desk Lamp,Home,North America,Partner,Cust_0008,17,45,807.65,382.5
2023-06-24,Standing Desk,Furniture,Europe,Online,Cust_0013,24,429,9772.49,8442.72
2023-06-21,Fitness Tracker,Electronics,South America,Wholesale,Cust_0003,22,139,3191.62,2171.18
2023-11-15,Mechanical Keyboard,Electronics,Middle East,Wholesale,Cust_0022,21,129,2678.5,1760.85
2023-09-06,Fitness Tracker,Electronics,Middle East,Online,Cust_0020,24,139,3400.99,2368.56
2023-05-29,Noise-cancelling Mic,Electronics,Europe,Online,Cust_0037,18,149,2831.25,2091.96
2023-07-07,Laptop Stand,Accessories,North America,Partner,Cust_0022,5,39,223.29,81.9
2022-12-26,Monitor 27in,Electronics,Europe,Wholesale,Cust_0039,20,299,5292.62,3588.0
2023-05-21,Desk Mat,Accessories,Asia Pacific,Online,Cust_0027,11,29,279.46,165.88
2023-03-10,Ergonomic Chair,Furniture,Europe,Partner,Cust_0034,15,249,3513.5,2801.25
2022-11-01,Ergonomic Chair,Furniture,North America,Retail,Cust_0029,2,249,498.9,373.5
2023-11-16,Fitness Tracker,Electronics,Europe,Retail,Cust_0022,17,139,2663.32,1677.73
2023-12-28,Desk Lamp,Home,Europe,Partner,Cust_0007,25,45,1233.72,562.5
2023-12-20,Cable Organizer,Accessories,North America,Retail,Cust_0030,5,15,72.47,26.25
2023-12-26,Laptop Stand,Accessories,North America,Partner,Cust_0039,1,39,43.35,16.38
2023-06-16,Webcam HD,Electronics,Middle East,Online,Cust_0020,2,79,135.37,105.86
2023-05-25,Cable Organizer,Accessories,Europe,Partner,Cust_0013,7,15,98.28,36.75
2023-06-01,Smart Speaker,Electronics,Asia Pacific,Online,Cust_0010,15,119,1601.59,1106.7
2022-11-04,Wireless Headphones,Electronics,Europe,Online,Cust_0035,20,89,1700.07,1032.4
2023-06-01,Desk Lamp,Home,Middle East,Partner,Cust_0016,5,45,202.81,112.5
2023-05-24,Monitor 27in,Electronics,North America,Wholesale,Cust_0009,11,299,2824.26,1973.4
2022-08-30,Laptop Stand,Accessories,North America,Online,Cust_0028,13,39,490.56,212.94
2023-10-09,Monitor 27in,Electronics,Asia Pacific,Partner,Cust_0013,12,299,3817.16,2152.8
2022-09-28,Fitness Tracker,Electronics,Middle East,Wholesale,Cust_0009,25,139,3050.62,2467.25
2023-11-01,Laptop Stand,Accessories,South America,Partner,Cust_0031,15,39,537.91,245.7
2023-02-24,Mechanical Keyboard,Electronics,Asia Pacific,Partner,Cust_0026,20,129,2334.92,1677.0
2023-06-13,Smart Speaker,Electronics,South America,Wholesale,Cust_0002,11,119,1138.32,811.58
2022-11-02,Ergonomic Chair,Furniture,Europe,Wholesale,Cust_0019,16,249,4304.24,2988.0
2022-11-17,Noise-cancelling Mic,Electronics,North America,Wholesale,Cust_0021,4,149,606.04,464.88
2022-09-20,Smart Speaker,Electronics,South America,Wholesale,Cust_0038,10,119,1159.1,737.8
2023-03-16,Noise-cancelling Mic,Electronics,South America,Wholesale,Cust_0005,6,149,851.28,697.32
2023-09-24,Smart Speaker,Electronics,Middle East,Partner,Cust_0016,14,119,1502.61,1032.92
2022-09-27,Desk Mat,Accessories,North America,Wholesale,Cust_0038,23,29,686.22,346.84
2023-06-08,Noise-cancelling Mic,Electronics,Europe,Wholesale,Cust_0020,4,149,677.51,464.88
2022-09-19,Monitor 27in,Electronics,Asia Pacific,Wholesale,Cust_0032,4,299,1248.02,717.6
2022-09-10,Laptop Stand,Accessories,Middle East,Retail,Cust_0001,7,39,294.05,114.66
2022-12-09,Webcam HD,Electronics,South America,Partner,Cust_0040,18,79,1455.25,952.74
2023-01-26,USB-C Dock,Electronics,Asia Pacific,Partner,Cust_0037,22,99,2370.33,1524.6
2023-05-17,Fitness Tracker,Electronics,North America,Partner,Cust_0038,14,139,1658.84,1381.66
2023-12-14,Standing Desk,Furniture,North America,Partner,Cust_0024,5,429,2403.09,1758.9
2022-09-02,Wireless Headphones,Electronics,North America,Partner,Cust_0019,23,89,2271.56,1187.26
2023-03-07,Standing Desk,Furniture,Asia Pacific,Wholesale,Cust_0025,23,429,9588.85,8090.94
2023-09-28,Noise-cancelling Mic,Electronics,South America,Retail,Cust_0009,7,149,945.45,813.54
2023-08-07,Power Bank,Accessories,Europe,Wholesale,Cust_0019,12,49,675.75,329.28
2022-11-15,Mechanical Keyboard,Electronics,North America,Online,Cust_0010,1,129,137.57,83.85
2023-11-20,Cable Organizer,Accessories,North America,Retail,Cust_0009,14,15,218.96,73.5
2023-09-08,Power Bank,Accessories,Middle East,Wholesale,Cust_0012,15,49,724.94,411.6
2023-09-17,Noise-cancelling Mic,Electronics,Asia Pacific,Wholesale,Cust_0015,15,149,2024.32,1743.3
2022-07-17,Monitor 27in,Electronics,Middle East,Retail,Cust_0018,16,299,4656.03,2870.4
2023-07-20,Wireless Headphones,Electronics,Asia Pacific,Wholesale,Cust_0008,2,89,182.29,103.24
2022-09-29,Mechanical Keyboard,Electronics,South America,Partner,Cust_0034,24,129,2704.26,2012.4
2022-10-08,USB-C Dock,Electronics,Middle East,Online,Cust_0038,16,99,1494.9,1108.8
2022-09-02,Fitness Tracker,Electronics,South America,Online,Cust_0030,11,139,1534.81,1085.59
2023-11-02,Monitor 27in,Electronics,South America,Partner,Cust_0023,24,299,8167.54,4305.6
2023-05-07,Desk Lamp,Home,Middle East,Online,Cust_0020,6,45,288.38,135.0
2023-04-02,Wireless Headphones,Electronics,Middle East,Wholesale,Cust_0011,21,89,1909.85,1084.02
2023-05-04,Smart Speaker,Electronics,Asia Pacific,Online,Cust_0032,24,119,2498.29,1770.72
2023-12-09,Laptop Stand,Accessories,Europe,Partner,Cust_0040,9,39,327.94,147.42
2023-03-30,Wireless Headphones,Electronics,Middle East,Online,Cust_0012,24,89,2398.81,1238.88
2022-12-11,Cable Organizer,Accessories,Europe,Partner,Cust_0017,15,15,244.07,78.75
2023-03-08,Webcam HD,Electronics,Asia Pacific,Online,Cust_0006,6,79,540.46,317.58
2022-12-14,Power Bank,Accessories,South America,Wholesale,Cust_0016,16,49,821.79,439.04
2022-12-28,USB-C Dock,Electronics,North America,Partner,Cust_0017,19,99,2025.17,1316.7
2022-11-05,Wireless Headphones,Electronics,South America,Wholesale,Cust_0031,6,89,502.18,309.72
2023-03-06,Standing Desk,Furniture,South America,Wholesale,Cust_0017,22,429,8433.28,7739.16
2023-09-28,Wireless Headphones,Electronics,South America,Wholesale,Cust_0021,10,89,1013.29,516.2
2022-08-21,Laptop Stand,Accessories,South America,Partner,Cust_0040,18,39,790.04,294.84
2023-04-15,Ergonomic Chair,Furniture,North America,Partner,Cust_0017,9,249,2344.76,1680.75
2023-08-14,Webcam HD,Electronics,Middle East,Retail,Cust_0013,25,79,1986.82,1323.25
2023-01-10,Ergonomic Chair,Furniture,North America,Online,Cust_0005,18,249,3825.78,3361.5
2022-10-18,Noise-cancelling Mic,Electronics,Asia Pacific,Wholesale,Cust_0015,4,149,636.27,464.88
2023-03-24,USB-C Dock,Electronics,Middle East,Online,Cust_0006,2,99,171.68,138.6
2023-02-17,Monitor 27in,Electronics,North America,Online,Cust_0006,21,299,6950.43,3767.4
2022-11-20,Standing Desk,Furniture,North America,Retail,Cust_0012,22,429,8739.59,7739.16
2023-10-31,Cable Organizer,Accessories,Asia Pacific,Wholesale,Cust_0028,3,15,47.59,15.75
2023-06-06,Desk Lamp,Home,Asia Pacific,Online,Cust_0004,6,45,260.51,135.0
2023-06-15,Wireless Headphones,Electronics,Europe,Partner,Cust_0029,9,89,697.53,464.58
2023-01-31,Monitor 27in,Electronics,South America,Retail,Cust_0007,13,299,3471.72,2332.2
2023-09-24,USB-C Dock,Electronics,South America,Online,Cust_0017,20,99,1744.35,1386.0
2022-09-22,Laptop Stand,Accessories,South America,Partner,Cust_0002,19,39,829.14,311.22
2022-12-09,Cable Organizer,Accessories,North America,Online,Cust_0025,21,15,292.93,110.25
2023-06-12,Fitness Tracker,Electronics,Middle East,Online,Cust_0032,13,139,1795.15,1282.97
2023-08-27,Power Bank,Accessories,Middle East,Online,Cust_0015,24,49,1000.77,658.56
2023-11-15,Laptop Stand,Accessories,Asia Pacific,Partner,Cust_0020,19,39,718.91,311.22
2022-10-10,Ergonomic Chair,Furniture,North America,Partner,Cust_0030,18,249,4832.21,3361.5
2023-05-02,Cable Organizer,Accessories,Middle East,Retail,Cust_0003,7,15,119.73,36.75
2023-01-21,Desk Lamp,Home,North America,Wholesale,Cust_0023,23,45,1030.81,517.5
2023-10-01,Desk Mat,Accessories,North America,Retail,Cust_0013,7,29,174.09,105.56
2023-03-11,Webcam HD,Electronics,Middle East,Online,Cust_0020,13,79,1026.9,688.09
2023-10-13,Wireless Headphones,Electronics,North America,Partner,Cust_0022,2,89,193.37,103.24
2022-08-22,Standing Desk,Furniture,Middle East,Retail,Cust_0030,4,429,1942.56,1407.12
2022-12-09,Desk Mat,Accessories,North America,Retail,Cust_0003,19,29,589.92,286.52
2023-11-22,Cable Organizer,Accessories,Middle East,Wholesale,Cust_0003,1,15,13.84,5.25
2022-11-20,Wireless Headphones,Electronics,Asia Pacific,Online,Cust_0007,6,89,526.98,309.72
2022-12-31,Power Bank,Accessories,North America,Online,Cust_0008,19,49,930.2,521.36
2023-02-20,Laptop Stand,Accessories,Asia Pacific,Wholesale,Cust_0026,7,39,258.6,114.66
2022-11-27,Ergonomic Chair,Furniture,Middle East,Online,Cust_0012,7,249,1656.98,1307.25
2022-11-10,Desk Lamp,Home,Europe,Wholesale,Cust_0024,5,45,228.61,112.5
2023-10-02,USB-C Dock,Electronics,Europe,Online,Cust_0007,19,99,2045.24,1316.7
2023-07-30,Smart Speaker,Electronics,South America,Online,Cust_0006,6,119,608.26,442.68
2023-01-09,Fitness Tracker,Electronics,South America,Partner,Cust_0031,3,139,441.06,296.07
2023-02-06,Mechanical Keyboard,Electronics,Middle East,Partner,Cust_0029,21,129,2637.51,1760.85
2023-01-04,Monitor 27in,Electronics,Middle East,Online,Cust_0012,23,299,7325.1,4126.2
2022-10-08,Cable Organizer,Accessories,South America,Partner,Cust_0001,10,15,152.6,52.5
2023-01-22,Laptop Stand,Accessories,Middle East,Online,Cust_0024,17,39,735.15,278.46
2023-12-11,USB-C Dock,Electronics,Asia Pacific,Retail,Cust_0004,15,99,1348.55,1039.5
2022-12-09,Cable Organizer,Accessories,Europe,Wholesale,Cust_0011,16,15,252.25,84.0
2022-08-23,Wireless Headphones,Electronics,Asia Pacific,Partner,Cust_0014,21,89,1832.37,1084.02
2023-06-17,Monitor 27in,Electronics,North America,Wholesale,Cust_0007,25,299,8014.13,4485.0
2023-01-06,Mechanical Keyboard,Electronics,Middle East,Wholesale,Cust_0008,1,129,112.39,83.85
2023-03-07,Desk Mat,Accessories,South America,Partner,Cust_0013,15,29,467.24,226.2
2023-06-08,USB-C Dock,Electronics,Asia Pacific,Online,Cust_0015,25,99,2176.56,1732.5
2023-09-05,Power Bank,Accessories,Europe,Wholesale,Cust_0005,7,49,340.01,192.08
2023-11-18,Wireless Headphones,Electronics,Europe,Retail,Cust_0040,14,89,1229.18,722.68
2023-08-10,Ergonomic Chair,Furniture,Europe,Wholesale,Cust_0023,5,249,1422.62,933.75
2023-02-02,Ergonomic Chair,Furniture,Middle East,Online,Cust_0004,5,249,1163.06,933.75
2022-10-31,Power Bank,Accessories,South America,Wholesale,Cust_0011,15,49,792.4,411.6
2023-02-20,Fitness Tracker,Electronics,Middle East,Retail,Cust_0011,10,139,1422.58,986.9
2023-03-02,Laptop Stand,Accessories,Europe,Wholesale,Cust_0038,14,39,541.66,229.32
2023-10-26,Desk Lamp,Home,Europe,Wholesale,Cust_0016,1,45,42.67,22.5
2023-02-22,Fitness Tracker,Electronics,Middle East,Retail,Cust_0001,19,139,2575.85,1875.11
2022-08-24,Wireless Headphones,Electronics,South America,Online,Cust_0034,16,89,1378.85,825.92
2022-10-18,Webcam HD,Electronics,North America,Retail,Cust_0036,16,79,1359.97,846.88
2023-08-30,USB-C Dock,Electronics,Asia Pacific,Partner,Cust_0016,5,99,516.92,346.5
2022-10-10,Wireless Headphones,Electronics,Europe,Partner,Cust_0030,16,89,1576.9,825.92
2022-08-03,Webcam HD,Electronics,South America,Retail,Cust_0012,15,79,1288.04,793.95
2023-07-24,Cable Organizer,Accessories,North America,Online,Cust_0025,15,15,251.56,78.75
2023-06-15,Noise-cancelling Mic,Electronics,South America,Partner,Cust_0018,2,149,315.71,232.44
2023-02-07,Smart Speaker,Electronics,Middle East,Online,Cust_0022,22,119,2803.17,1623.16
2022-09-04,Noise-cancelling Mic,Electronics,North America,Partner,Cust_0008,22,149,3162.9,2556.84
2023-10-29,Monitor 27in,Electronics,Asia Pacific,Partner,Cust_0012,2,299,624.58,358.8
2022-09-16,Noise-cancelling Mic,Electronics,Europe,Retail,Cust_0022,23,149,3158.29,2673.06
2022-11-03,Cable Organizer,Accessories,Europe,Retail,Cust_0021,16,15,229.4,84.0
2023-04-09,Noise-cancelling Mic,Electronics,Asia Pacific,Wholesale,Cust_0004,22,149,2848.62,2556.84
2023-06-28,Webcam HD,Electronics,South America,Online,Cust_0035,16,79,1331.61,846.88
2023-05-05,Webcam HD,Electronics,North America,Partner,Cust_0013,20,79,1765.76,1058.6
2023-10-21,Laptop Stand,Accessories,Europe,Wholesale,Cust_0019,3,39,133.08,49.14
2022-09-26,Laptop Stand,Accessories,North America,Partner,Cust_0010,6,39,233.74,98.28
2023-02-04,Noise-cancelling Mic,Electronics,Asia Pacific,Online,Cust_0027,21,149,3569.79,2440.62
2022-11-22,Webcam HD,Electronics,South America,Wholesale,Cust_0002,12,79,888.71,635.16
2022-09-12,Wireless Headphones,Electronics,South America,Partner,Cust_0038,8,89,678.42,412.96
2023-06-09,Webcam HD,Electronics,South America,Wholesale,Cust_0020,19,79,1531.28,1005.67
2023-05-19,Mechanical Keyboard,Electronics,South America,Retail,Cust_0024,9,129,1324.95,754.65
2022-08-27,Mechanical Keyboard,Electronics,South America,Partner,Cust_0011,12,129,1603.09,1006.2
2022-12-21,Desk Mat,Accessories,Europe,Partner,Cust_0012,18,29,575.14,271.44
2022-12-14,Mechanical Keyboard,Electronics,North America,Online,Cust_0021,8,129,1055.07,670.8
2023-10-04,Desk Lamp,Home,Europe,Retail,Cust_0036,12,45,573.56,270.0
2023-05-30,Ergonomic Chair,Furniture,South America,Partner,Cust_0035,5,249,1422.59,933.75
2023-05-14,Laptop Stand,Accessories,South America,Wholesale,Cust_0010,1,39,44.24,16.38
2023-06-02,Mechanical Keyboard,Electronics,Asia Pacific,Partner,Cust_0031,1,129,144.32,83.85
2022-12-07,Smart Speaker,Electronics,Asia Pacific,Wholesale,Cust_0008,19,119,2418.12,1401.82
2022-08-20,Mechanical Keyboard,Electronics,Asia Pacific,Online,Cust_0002,22,129,2754.25,1844.7
2023-02-20,Webcam HD,Electronics,Asia Pacific,Online,Cust_0004,12,79,978.76,635.16
2023-01-25,Monitor 27in,Electronics,Asia Pacific,Retail,Cust_0013,17,299,4354.93,3049.8
2023-10-09,Cable Organizer,Accessories,Middle East,Online,Cust_0026,22,15,299.75,115.5
2023-05-31,Monitor 27in,Electronics,Asia Pacific,Online,Cust_0026,20,299,5348.42,3588.0
2023-09-20,Ergonomic Chair,Furniture,North America,Partner,Cust_0019,13,249,3086.4,2427.75
2023-05-21,Webcam HD,Electronics,Europe,Online,Cust_0029,18,79,1525.04,952.74
2023-09-08,Smart Speaker,Electronics,Europe,Partner,Cust_0028,15,119,1907.42,1106.7
2023-09-07,Mechanical Keyboard,Electronics,Europe,Online,Cust_0014,19,129,2306.32,1593.15
2023-12-29,Ergonomic Chair,Furniture,North America,Wholesale,Cust_0001,3,249,726.71,560.25
2023-04-15,Standing Desk,Furniture,Middle East,Wholesale,Cust_0009,6,429,2341.77,2110.68
2023-08-04,Desk Lamp,Home,North America,Wholesale,Cust_0020,18,45,891.3,405.0
2023-05-17,Webcam HD,Electronics,Europe,Wholesale,Cust_0002,18,79,1546.23,952.74
2022-12-14,Desk Lamp,Home,North America,Wholesale,Cust_0019,10,45,438.82,225.0
2023-11-25,Fitness Tracker,Electronics,North America,Retail,Cust_0008,23,139,3450.89,2269.87
2023-11-26,Laptop Stand,Accessories,Middle East,Partner,Cust_0031,20,39,795.34,327.6
2023-03-31,Cable Organizer,Accessories,North America,Wholesale,Cust_0024,22,15,331.24,115.5
2022-07-27,Power Bank,Accessories,Middle East,Retail,Cust_0004,9,49,394.18,246.96
2023-10-25,Fitness Tracker,Electronics,Asia Pacific,Retail,Cust_0011,23,139,2768.18,2269.87
2023-07-14,Standing Desk,Furniture,North America,Partner,Cust_0019,21,429,8445.93,7387.38
2022-09-26,Noise-cancelling Mic,Electronics,North America,Retail,Cust_0039,7,149,1122.05,813.54
2023-06-05,Power Bank,Accessories,Asia Pacific,Partner,Cust_0024,11,49,473.65,301.84
2023-07-05,Power Bank,Accessories,Europe,Online,Cust_0034,5,49,228.93,137.2
2023-11-18,Standing Desk,Furniture,North America,Retail,Cust_0014,11,429,4229.95,3869.58
2023-02-21,Power Bank,Accessories,South America,Online,Cust_0030,7,49,385.81,192.08
2022-11-06,Power Bank,Accessories,South America,Online,Cust_0023,5,49,231.15,137.2
2023-07-16,Mechanical Keyboard,Electronics,Europe,Partner,Cust_0020,15,129,1661.44,1257.75
2022-11-08,USB-C Dock,Electronics,Europe,Retail,Cust_0020,5,99,439.36,346.5
2022-11-20,Laptop Stand,Accessories,North America,Online,Cust_0002,14,39,590.99,229.32
2023-09-24,Wireless Headphones,Electronics,North America,Online,Cust_0033,7,89,640.41,361.34
2023-11-02,Laptop Stand,Accessories,North America,Online,Cust_0020,9,39,368.65,147.42
2022-10-16,Smart Speaker,Electronics,Middle East,Retail,Cust_0013,4,119,430.99,295.12
2023-07-04,Wireless Headphones,Electronics,Asia Pacific,Retail,Cust_0038,3,89,254.81,154.86
2022-12-21,Power Bank,Accessories,Middle East,Retail,Cust_0037,17,49,725.13,466.48
2022-07-24,Noise-cancelling Mic,Electronics,Asia Pacific,Retail,Cust_0011,7,149,1168.68,813.54
2022-07-14,Desk Mat,Accessories,Middle East,Retail,Cust_0031,4,29,111.35,60.32
2023-01-15,Webcam HD,Electronics,Europe,Online,Cust_0023,22,79,1988.95,1164.46
2023-09-17,USB-C Dock,Electronics,South America,Retail,Cust_0008,17,99,1814.99,1178.1
2023-05-27,Laptop Stand,Accessories,Middle East,Online,Cust_0009,15,39,584.27,245.7
2023-07-14,Desk Mat,Accessories,North America,Online,Cust_0021,10,29,289.45,150.8
2023-08-08,Desk Lamp,Home,South America,Partner,Cust_0015,15,45,685.92,337.5
2023-05-03,Power Bank,Accessories,North America,Retail,Cust_0031,14,49,776.36,384.16
2023-07-21,Mechanical Keyboard,Electronics,North America,Wholesale,Cust_0026,1,129,126.6,83.85
2022-10-05,Laptop Stand,Accessories,South America,Wholesale,Cust_0038,5,39,222.94,81.9
2022-12-29,Laptop Stand,Accessories,Asia Pacific,Retail,Cust_0013,12,39,481.33,196.56
2023-08-27,Laptop Stand,Accessories,South America,Wholesale,Cust_0018,8,39,336.79,131.04
2023-04-15,Smart Speaker,Electronics,Asia Pacific,Wholesale,Cust_0031,21,119,2623.96,1549.38
2023-08-28,Webcam HD,Electronics,Europe,Partner,Cust_0030,17,79,1185.08,899.81
2023-03-23,Webcam HD,Electronics,Europe,Retail,Cust_0002,16,79,1112.17,846.88
2022-09-02,Power Bank,Accessories,North America,Wholesale,Cust_0012,3,49,141.82,82.32
2023-06-09,Mechanical Keyboard,Electronics,North America,Online,Cust_0034,10,129,1393.55,838.5
2023-10-30,USB-C Dock,Electronics,South America,Wholesale,Cust_0033,10,99,919.21,693.0
2023-06-26,Smart Speaker,Electronics,North America,Online,Cust_0028,18,119,2386.27,1328.04
2022-11-08,Standing Desk,Furniture,South America,Partner,Cust_0029,15,429,6357.12,5276.7
2022-08-12,Mechanical Keyboard,Electronics,Europe,Partner,Cust_0032,18,129,2273.71,1509.3
2023-05-25,Desk Mat,Accessories,North America,Wholesale,Cust_0037,13,29,396.8,196.04
2023-11-03,Webcam HD,Electronics,Middle East,Retail,Cust_0004,18,79,1375.66,952.74
2023-11-28,Monitor 27in,Electronics,Asia Pacific,Partner,Cust_0021,13,299,3375.58,2332.2
2022-08-25,Mechanical Keyboard,Electronics,Middle East,Partner,Cust_0002,12,129,1671.16,1006.2
2023-06-24,Standing Desk,Furniture,Asia Pacific,Wholesale,Cust_0023,4,429,1670.66,1407.12
2022-09-05,Cable Organizer,Accessories,Europe,Retail,Cust_0020,8,15,123.33,42.0
2022-09-15,Power Bank,Accessories,Asia Pacific,Online,Cust_0011,10,49,419.4,274.4
2023-06-08,Wireless Headphones,Electronics,Middle East,Wholesale,Cust_0033,15,89,1495.76,774.3
2023-04-09,Wireless Headphones,Electronics,Middle East,Wholesale,Cust_0002,23,89,2345.31,1187.26
2023-07-31,Monitor 27in,Electronics,Middle East,Partner,Cust_0007,13,299,4246.54,2332.2
2022-10-20,Desk Mat,Accessories,Asia Pacific,Retail,Cust_0032,22,29,638.53,331.76
2023-06-22,Mechanical Keyboard,Electronics,Asia Pacific,Partner,Cust_0028,20,129,2349.16,1677.0
2022-09-25,Power Bank,Accessories,Asia Pacific,Retail,Cust_0017,18,49,762.28,493.92
2023-08-25,Smart Speaker,Electronics,Middle East,Online,Cust_0007,8,119,978.24,590.24
2023-04-15,Laptop Stand,Accessories,South America,Wholesale,Cust_0014,19,39,707.06,311.22
2022-09-26,Cable Organizer,Accessories,South America,Partner,Cust_0035,10,15,141.6,52.5
2023-09-07,Standing Desk,Furniture,Middle East,Wholesale,Cust_0012,9,429,4302.19,3166.02
2023-12-20,Power Bank,Accessories,Europe,Wholesale,Cust_0030,6,49,273.53,164.64
